5.0744093E-6	-10.285389
5.5086034E-6	-11.103251
6.0772904E-6	-11.888289
6.5972968E-6	-12.706152
7.39618E-6	-13.392899
8.429079E-6	-14.243218
9.450208E-6	-14.962698
1.0768487E-5	-15.714818
1.2673974E-5	-16.434023
1.4208697E-5	-17.12077
1.6452828E-5	-17.7746
2.5948606E-5	-19.375935
3.004147E-5	-19.898832
3.959732E-5	-20.551926
5.3037536E-5	-21.106728
7.575866E-5	-21.333832
1.099599E-4	-21.429913
1.7881377E-4	-21.75448
2.5129164E-4	-21.91621
3.5891152E-4	-22.07785
5.0434173E-4	-22.174116
8.3330716E-4	-22.302193
0.0012491437	-22.29989
0.0017267073	-22.232584
0.0025465616	-22.164907
0.0040069954	-22.096863
0.0056293397	-22.029465
0.00885853	-22.026886
