6.0551206E-6	-19.142548
6.759485E-6	-19.888515
7.2760026E-6	-20.660385
8.222051E-6	-21.457779
9.29206E-6	-22.358131
1.07573005E-5	-23.052458
1.2455824E-5	-23.926962
1.4246253E-5	-24.647081
1.6693793E-5	-25.315613
2.0291309E-5	-26.16416
2.557335E-5	-26.780886
3.1840496E-5	-27.371925
4.162323E-5	-28.117188
5.5739398E-5	-28.682161
7.555303E-5	-29.221342
1.07504675E-4	-29.734564
1.4747705E-4	-30.119251
2.0479437E-4	-30.555363
3.0216866E-4	-30.913982
4.4583043E-4	-31.246864
6.3417864E-4	-31.451208
9.5857197E-4	-31.655281
0.0014140214	-31.782242
0.0020357128	-31.857834
0.0031519402	-31.83014
0.0045373794	-31.82851
0.0066115987	-31.826826
0.009633534	-31.773663
