1.1338892E-5	4.574713
1.2519923E-5	3.991773
1.4019022E-5	3.464445
1.5262522E-5	2.9092262
1.7090013E-5	2.3818982
1.9137418E-5	1.7990146
2.142949E-5	1.2439089
2.5384448E-5	0.7168073
2.923588E-5	0.1618147
3.5119203E-5	-0.28189653
4.0445313E-5	-0.78133327
4.99737E-5	-1.2804872
6.174331E-5	-1.7240852
7.521699E-5	-2.139962
8.784148E-5	-2.5282304
1.1162987E-4	-2.9994934
1.4186041E-4	-3.4707563
1.8026218E-4	-3.8586853
2.3891345E-4	-4.1631107
2.8698333E-4	-4.5790443
3.8570282E-4	-4.7723017
5.184551E-4	-5.1044483
6.8706425E-4	-5.2977624
9.233548E-4	-5.435464
0.001223468	-5.489888
0.0016910594	-5.571921
0.002403921	-5.5982842
0.003140576	-5.5972095
0.0042198156	-5.540466
0.0055129314	-5.5393906
0.0072023086	-5.538316
0.009410186	-5.6205745
0.011140194	-5.56434



