5.643077E-6	-0.070182115
6.626687E-6	-1.2781955
7.3405936E-6	-2.2448766
8.251199E-6	-3.3726962
9.688363E-6	-4.258132
1.0889619E-5	-5.224663
1.2787028E-5	-6.2713876
1.5234584E-5	-7.1566734
1.8416513E-5	-7.9611645
2.1941009E-5	-8.765806
2.6522217E-5	-9.409009
3.300793E-5	-10.05191
4.0485465E-5	-10.694963
4.96556E-5	-11.257371
6.179664E-5	-11.819629
7.5789736E-5	-12.220748
9.295139E-5	-12.621867
1.1399909E-4	-13.022987
1.7653224E-4	-13.663636
2.1968932E-4	-14.14525
2.8145043E-4	-14.303986
3.451627E-4	-14.543817
4.358375E-4	-14.944635
5.423431E-4	-15.184316
6.748755E-4	-15.423996
8.5209706E-4	-15.582882
0.0010758858	-15.8224125
0.0013782742	-15.8198595
0.0017150366	-15.978895
0.0021652856	-15.976493
0.0026942703	-16.054884
0.003401598	-16.05248
0.0042948537	-16.211367
