2.1060196E-6	-22.949436
2.6606015E-6	-23.334793
3.2964363E-6	-23.720282
4.005284E-6	-24.000376
4.9622936E-6	-24.315512
6.1480787E-6	-24.665825
7.918993E-6	-24.875174
9.906713E-6	-25.119892
1.2514102E-5	-25.294197
1.675851E-5	-25.50328
2.0560168E-5	-25.677782
2.5224232E-5	-25.852282
3.280643E-5	-25.991213
4.225458E-5	-26.130209
5.4953973E-5	-26.198788
6.874404E-5	-26.337982
8.599612E-5	-26.51235
1.0862981E-4	-26.686653
1.3855485E-4	-26.755363
1.7332674E-4	-26.929733
2.2541918E-4	-26.998312
2.8474303E-4	-27.13744
3.5966616E-4	-27.206217
4.6779588E-4	-27.415499
5.908634E-4	-27.413923
7.3912035E-4	-27.51794
9.245941E-4	-27.657135
0.0011793202	-27.76102
0.0015042508	-27.900082
0.0018634684	-28.004166
0.0023770274	-28.248755
0.0030615483	-28.352575
0.0038674704	-28.597229
0.004608119	-28.701576
