5.102121E-6	-3.9500494
5.909721E-6	-5.0254807
6.520135E-6	-6.1013255
7.929377E-6	-7.274223
8.890196E-6	-8.203111
1.0987937E-5	-9.326931
1.3361005E-5	-10.353009
2.4380084E-5	-11.913977
3.4287797E-5	-12.449417
4.9804526E-5	-12.837764
7.0031565E-5	-13.177446
1.1962043E-4	-13.466535
1.8535496E-4	-13.609632
2.522469E-4	-13.655952
5.3182273E-4	-13.6496105
7.97631E-4	-13.597224
0.0012557529	-13.397606
0.0018832138	-13.24734
0.0028704968	-13.145877
0.003843234	-13.094456
0.0057633156	-12.89525
0.008101371	-12.892356
