2.4164257E-5	0.7462524
2.7384056E-5	0.41871583
3.103288E-5	0.0911793
3.5657624E-5	-0.23632033
3.985389E-5	-0.5638938
4.7733025E-5	-0.8912827
5.408822E-5	-1.1696389
6.301428E-5	-1.4971017
7.546988E-5	-1.808097
9.0381865E-5	-2.0863056
1.0824366E-4	-2.3809075
1.3142425E-4	-2.6098988
1.6867612E-4	-2.937103
2.1054193E-4	-3.1660206
2.5915733E-4	-3.329401
3.2350092E-4	-3.5911055
4.3269002E-4	-3.8034449
5.252696E-4	-3.950469
7.123215E-4	-4.146378
9.5259823E-4	-4.27675
0.0013277638	-4.357831
0.0016339453	-4.3900642
0.00254372	-4.438063
0.003401013	-4.453681
0.0044846423	-4.452943
0.006514824	-4.4683394
0.008590574	-4.467601
0.010425715	-4.467084
