5.044376E-6	-7.460206
5.6358986E-6	-8.48304
6.210433E-6	-9.505951
7.0356073E-6	-10.682225
8.08091E-6	-11.756078
8.904325E-6	-12.676643
1.0369474E-5	-13.75042
1.2243353E-5	-14.772946
1.3867244E-5	-15.437497
1.6599151E-5	-16.204086
2.0998898E-5	-17.123884
2.6933087E-5	-17.941261
3.40677E-5	-18.554026
4.4919554E-5	-19.422422
5.840864E-5	-19.98386
7.087725E-5	-20.392164
9.606131E-5	-21.004545
1.3383389E-4	-21.51443
1.7401985E-4	-22.024694
2.2624893E-4	-22.279099
3.1522606E-4	-22.891325
4.0420704E-4	-23.094635
5.553893E-4	-23.451077
7.526364E-4	-23.756422
0.0010341175	-24.061693
0.0013444066	-24.16258
0.0018988135	-24.314178
0.0026086334	-24.312414
0.0035349457	-24.515415
0.0047241044	-24.513805
0.0061412007	-24.461174
0.008673532	-24.561602
