1.80125E+11,0,298.02,298.24
1.80125E+11,1,298.03,298.24
1.80125E+11,2,298.03,298.24
1.80125E+11,3,298.05,298.24
1.80125E+11,4,298.03,298.24
1.80125E+11,5,298.06,298.24
1.80125E+11,6,298.07,298.24
1.80125E+11,7,298.05,298.24
1.80125E+11,8,298.04,298.24
1.80125E+11,9,298.03,298.24
1.80125E+11,10,298.03,298.24
1.80125E+11,11,298.02,298.24
1.80125E+11,12,298.02,298.24
1.80125E+11,13,298.02,298.24
1.80125E+11,14,298.01,298.24
1.80125E+11,15,298.01,298.24
1.80125E+11,16,298.01,298.24
1.80125E+11,17,298.03,298.24
1.80125E+11,18,298.03,298.24
1.80125E+11,19,298.06,298.24
1.80125E+11,20,298.04,298.24
1.80125E+11,21,298.03,298.23
1.80125E+11,22,298.04,298.23
1.80125E+11,23,298.07,298.23
1.80125E+11,24,298.05,298.23
1.80125E+11,25,298.06,298.24
1.80125E+11,26,298.07,298.24
1.80125E+11,27,298.06,298.24
1.80125E+11,28,298.06,298.24
1.80125E+11,29,298.04,298.24
1.80125E+11,30,298.08,298.24
1.80125E+11,31,298.07,298.24
1.80125E+11,32,298.06,298.24
1.80125E+11,33,298.08,298.24
1.80125E+11,34,298.06,298.24
1.80125E+11,35,298.06,298.24
1.80125E+11,36,298.03,298.24
1.80125E+11,37,298.04,298.23
1.80125E+11,38,298.03,298.23
1.80125E+11,39,298.03,298.23
1.80125E+11,40,298.04,298.23
1.80125E+11,41,298.04,298.23
1.80125E+11,42,298.03,298.23
1.80125E+11,43,298.03,298.23
1.80125E+11,44,298.03,298.22
1.80125E+11,45,298.03,298.23
1.80125E+11,46,298.04,298.23
1.80125E+11,47,298.04,298.23
1.80125E+11,48,298.04,298.23
1.80125E+11,49,298.08,298.23
1.80125E+11,50,298.06,298.23
1.80125E+11,51,298.11,298.23
1.80125E+11,52,298.13,298.23
1.80125E+11,53,298.13,298.23
1.80125E+11,54,298.13,298.23
1.80125E+11,55,298.09,298.23
1.80125E+11,56,298.06,298.23
1.80125E+11,57,298.06,298.23
1.80125E+11,58,298.07,298.23
1.80125E+11,59,298.1,298.23
1.80125E+11,60,298.11,298.23
1.80125E+11,61,298.09,298.23
1.80125E+11,62,298.14,298.23
1.80125E+11,63,298.15,298.23
1.80125E+11,64,298.13,298.23
1.80125E+11,65,298.13,298.23
1.80125E+11,66,298.13,298.23
1.80125E+11,67,298.14,298.23
1.80125E+11,68,298.12,298.23
1.80125E+11,69,298.14,298.22
1.80125E+11,70,298.16,298.22
1.80125E+11,71,298.18,298.21
1.80125E+11,72,298.19,298.21
1.80125E+11,73,298.19,298.21
1.80125E+11,74,298.19,298.22
1.80125E+11,75,298.19,298.22
1.80125E+11,76,298.19,298.22
1.80125E+11,77,298.19,298.22
1.80125E+11,78,298.19,298.22
1.80125E+11,79,298.2,298.22
1.80125E+11,80,298.19,298.22
1.80125E+11,81,298.19,298.22
1.80125E+11,82,298.19,298.22
1.80125E+11,83,298.19,298.22
1.80125E+11,84,298.19,298.22
1.80125E+11,85,298.19,298.23
1.80125E+11,86,298.19,298.23
1.80125E+11,87,298.19,298.22
1.80125E+11,88,298.2,298.23
1.80125E+11,89,298.21,298.23
1.80125E+11,90,298.22,298.23
1.80125E+11,91,298.21,298.22
1.80125E+11,92,298.21,298.22
1.80125E+11,93,298.23,298.22
1.80125E+11,94,298.23,298.23
1.80125E+11,95,298.18,298.23
1.80125E+11,96,298.22,298.23
1.80125E+11,97,298.18,298.23
1.80125E+11,98,298.22,298.24
1.80125E+11,99,298.25,298.24
1.80125E+11,100,298.24,298.24
1.80125E+11,101,298.25,298.25
1.80125E+11,102,298.27,298.25
1.80125E+11,103,298.28,298.25
1.80125E+11,104,298.29,298.25
1.80125E+11,105,298.23,298.25
1.80125E+11,106,298.24,298.25
1.80125E+11,107,298.23,298.25
1.80125E+11,108,298.24,298.25
1.80125E+11,109,298.24,298.25
1.80125E+11,110,298.25,298.26
1.80125E+11,111,298.25,298.26
1.80125E+11,112,298.28,298.26
1.80125E+11,113,298.28,298.26
1.80125E+11,114,298.28,298.26
1.80125E+11,115,298.28,298.26
1.80125E+11,116,298.3,298.27
1.80125E+11,117,298.32,298.27
1.80125E+11,118,298.35,298.27
1.80125E+11,119,298.36,298.27
1.80125E+11,120,298.35,298.26
1.80125E+11,121,298.38,298.26
1.80125E+11,122,298.34,298.26
1.80125E+11,123,298.34,298.27
1.80125E+11,124,298.34,298.27
1.80125E+11,125,298.35,298.28
1.80125E+11,126,298.33,298.27
1.80125E+11,127,298.34,298.28
1.80125E+11,128,298.35,298.28
1.80125E+11,129,298.35,298.28
1.80125E+11,130,298.35,298.29
1.80125E+11,131,298.36,298.29
1.80125E+11,132,298.35,298.29
1.80125E+11,133,298.36,298.29
1.80125E+11,134,298.37,298.29
1.80125E+11,135,298.38,298.29
1.80125E+11,136,298.37,298.28
1.80125E+11,137,298.38,298.28
1.80125E+11,138,298.39,298.28
1.80125E+11,139,298.39,298.28
1.80125E+11,140,298.39,298.29
1.80125E+11,141,298.38,298.29
1.80125E+11,142,298.39,298.29
1.80125E+11,143,298.4,298.3
1.80125E+11,144,298.4,298.3
1.80125E+11,145,298.41,298.3
1.80125E+11,146,298.42,298.3
1.80125E+11,147,298.44,298.3
1.80125E+11,148,298.44,298.3
1.80125E+11,149,298.45,298.31
1.80125E+11,150,298.49,298.31
1.80125E+11,151,298.45,298.31
1.80125E+11,152,298.45,298.31
1.80125E+11,153,298.46,298.31
1.80125E+11,154,298.46,298.32
1.80125E+11,155,298.47,298.32
1.80125E+11,156,298.47,298.33
1.80125E+11,157,298.48,298.33
1.80125E+11,158,298.48,298.33
1.80125E+11,159,298.48,298.33
1.80125E+11,160,298.48,298.34
1.80125E+11,161,298.49,298.34
1.80125E+11,162,298.49,298.35
1.80125E+11,163,298.51,298.35
1.80125E+11,164,298.58,298.36
1.80125E+11,165,298.55,298.36
1.80125E+11,166,298.54,298.36
1.80125E+11,167,298.55,298.37
1.80125E+11,168,298.56,298.37
1.80125E+11,169,298.58,298.36
1.80125E+11,170,298.58,298.37
1.80125E+11,171,298.6,298.37
1.80125E+11,172,298.62,298.38
1.80125E+11,173,298.61,298.38
1.80125E+11,174,298.61,298.38
1.80125E+11,175,298.61,298.38
1.80125E+11,176,298.61,298.38
1.80125E+11,177,298.61,298.39
1.80125E+11,178,298.61,298.39
1.80125E+11,179,298.62,298.39
1.80125E+11,180,298.63,298.4
1.80125E+11,181,298.63,298.41
1.80125E+11,182,298.64,298.41
1.80125E+11,183,298.64,298.42
1.80125E+11,184,298.65,298.42
1.80125E+11,185,298.67,298.43
1.80125E+11,186,298.7,298.43
1.80125E+11,187,298.7,298.44
1.80125E+11,188,298.69,298.44
1.80125E+11,189,298.71,298.44
1.80125E+11,190,298.72,298.44
1.80125E+11,191,298.72,298.45
1.80125E+11,192,298.72,298.45
1.80125E+11,193,298.71,298.45
1.80125E+11,194,298.72,298.46
1.80125E+11,195,298.73,298.46
1.80125E+11,196,298.73,298.46
1.80125E+11,197,298.76,298.46
1.80125E+11,198,298.76,298.47
1.80125E+11,199,298.76,298.47
1.80125E+11,200,298.76,298.48
1.80125E+11,201,298.76,298.48
1.80125E+11,202,298.77,298.49
1.80125E+11,203,298.78,298.49
1.80125E+11,204,298.82,298.5
1.80125E+11,205,298.81,298.5
1.80125E+11,206,298.8,298.5
1.80125E+11,207,298.8,298.5
1.80125E+11,208,298.8,298.5
1.80125E+11,209,298.8,298.51
1.80125E+11,210,298.82,298.52
1.80125E+11,211,298.82,298.52
1.80125E+11,212,298.83,298.52
1.80125E+11,213,298.83,298.53
1.80125E+11,214,298.84,298.53
1.80125E+11,215,298.86,298.54
1.80125E+11,216,298.86,298.54
1.80125E+11,217,298.87,298.54
1.80125E+11,218,298.89,298.55
1.80125E+11,219,298.9,298.55
1.80125E+11,220,298.9,298.55
1.80125E+11,221,298.9,298.56
1.80125E+11,222,298.91,298.56
1.80125E+11,223,298.92,298.56
1.80125E+11,224,298.92,298.56
1.80125E+11,225,298.91,298.57
1.80125E+11,226,298.91,298.57
1.80125E+11,227,298.91,298.58
1.80125E+11,228,298.92,298.59
1.80125E+11,229,298.93,298.59
1.80125E+11,230,298.94,298.6
1.80125E+11,231,298.95,298.61
1.80125E+11,232,298.97,298.6
1.80125E+11,233,298.97,298.6
1.80125E+11,234,298.96,298.61
1.80125E+11,235,298.96,298.61
1.80125E+11,236,298.97,298.62
1.80125E+11,237,298.97,298.62
1.80125E+11,238,298.97,298.63
1.80125E+11,239,298.99,298.63
1.80125E+11,240,299,298.65
1.80125E+11,241,299.03,298.65
1.80125E+11,242,299.04,298.66
1.80125E+11,243,299.04,298.66
1.80125E+11,244,299.04,298.66
1.80125E+11,245,299.06,298.66
1.80125E+11,246,299.07,298.67
1.80125E+11,247,299.07,298.67
1.80125E+11,248,299.07,298.67
1.80125E+11,249,299.08,298.68
1.80125E+11,250,299.08,298.69
1.80125E+11,251,299.11,298.69
1.80125E+11,252,299.12,298.7
1.80125E+11,253,299.14,298.7
1.80125E+11,254,299.16,298.71
1.80125E+11,255,299.16,298.71
1.80125E+11,256,299.15,298.71
1.80125E+11,257,299.14,298.72
1.80125E+11,258,299.14,298.72
1.80125E+11,259,299.15,298.72
1.80125E+11,260,299.16,298.73
1.80125E+11,261,299.17,298.74
1.80125E+11,262,299.15,298.75
1.80125E+11,263,299.14,298.75
1.80125E+11,264,299.14,298.76
1.80125E+11,265,299.15,298.77
1.80125E+11,266,299.16,298.78
1.80125E+11,267,299.18,298.78
1.80125E+11,268,299.2,298.79
1.80125E+11,269,299.21,298.79
1.80125E+11,270,299.22,298.79
1.80125E+11,271,299.23,298.8
1.80125E+11,272,299.24,298.8
1.80125E+11,273,299.23,298.81
1.80125E+11,274,299.24,298.81
1.80125E+11,275,299.24,298.81
1.80125E+11,276,299.26,298.82
1.80125E+11,277,299.26,298.83
1.80125E+11,278,299.27,298.83
1.80125E+11,279,299.26,298.84
1.80125E+11,280,299.28,298.84
1.80125E+11,281,299.29,298.85
1.80125E+11,282,299.28,298.85
1.80125E+11,283,299.27,298.86
