180131155629   0.000000   	292.770000   	295.180000   
180131155630   1.000000   	292.780000   	295.190000   
180131155631   2.000000   	292.800000   	295.200000   
180131155632   3.000000   	292.810000   	295.210000   
180131155633   4.000000   	292.860000   	295.210000   
180131155634   5.000000   	292.850000   	295.230000   
180131155635   6.000000   	292.850000   	295.240000   
180131155636   7.000000   	292.850000   	295.250000   
180131155637   8.000000   	292.750000   	295.180000   
180131155638   9.000000   	288.620000   	294.750000   
180131155639   10.000000   	281.710000   	294.110000   
180131155640   11.000000   	277.820000   	293.270000   
180131155641   12.000000   	279.890000   	292.270000   
180131155642   13.000000   	281.900000   	291.200000   
180131155643   14.000000   	283.530000   	290.190000   
180131155644   15.000000   	284.590000   	289.220000   
180131155645   16.000000   	285.260000   	288.320000   
180131155646   17.000000   	285.650000   	287.480000   
180131155647   18.000000   	285.850000   	286.700000   
180131155648   19.000000   	285.750000   	285.950000   
180131155649   20.000000   	285.740000   	285.230000   
180131155650   21.000000   	285.780000   	284.570000   
180131155651   22.000000   	285.880000   	283.980000   
180131155652   23.000000   	286.040000   	283.440000   
180131155653   24.000000   	286.230000   	282.970000   
180131155654   25.000000   	286.460000   	282.540000   
180131155655   26.000000   	286.680000   	282.170000   
180131155656   27.000000   	286.880000   	281.840000   
180131155657   28.000000   	287.080000   	281.570000   
180131155658   29.000000   	287.240000   	281.350000   
180131155659   30.000000   	287.380000   	281.150000   
180131155700   31.000000   	287.520000   	280.990000   
180131155701   32.000000   	287.670000   	280.840000   
180131155702   33.000000   	287.810000   	280.720000   
180131155703   34.000000   	287.910000   	280.610000   
180131155704   35.000000   	288.010000   	280.510000   
180131155705   36.000000   	288.090000   	280.420000   
180131155706   37.000000   	288.170000   	280.340000   
180131155707   38.000000   	288.230000   	280.270000   
180131155708   39.000000   	288.290000   	280.210000   
180131155709   40.000000   	288.350000   	280.160000   
180131155710   41.000000   	288.400000   	280.110000   
180131155711   42.000000   	288.460000   	280.070000   
180131155712   43.000000   	288.530000   	280.050000   
180131155713   44.000000   	288.580000   	280.010000   
180131155714   45.000000   	288.640000   	279.980000   
180131155715   46.000000   	288.710000   	279.980000   
180131155716   47.000000   	288.790000   	280.000000   
180131155717   48.000000   	288.870000   	280.060000   
180131155718   49.000000   	288.930000   	280.100000   
180131155719   50.000000   	288.980000   	280.120000   
180131155720   51.000000   	289.020000   	280.140000   
180131155721   52.000000   	289.060000   	280.140000   
180131155722   53.000000   	289.090000   	280.140000   
180131155723   54.000000   	289.110000   	280.140000   
180131155724   55.000000   	289.150000   	280.130000   
180131155725   56.000000   	289.180000   	280.110000   
180131155726   57.000000   	289.210000   	280.070000   
180131155727   58.000000   	289.240000   	280.000000   
180131155728   59.000000   	289.260000   	279.930000   
180131155729   60.000000   	289.310000   	279.870000   
180131155730   61.000000   	289.350000   	279.820000   
180131155731   62.000000   	289.380000   	279.760000   
180131155732   63.000000   	289.400000   	279.690000   
180131155733   64.000000   	289.420000   	279.640000   
180131155734   65.000000   	289.450000   	279.540000   
180131155735   66.000000   	289.480000   	279.430000   
180131155736   67.000000   	289.520000   	279.330000   
180131155737   68.000000   	289.560000   	279.230000   
180131155738   69.000000   	289.610000   	279.140000   
180131155739   70.000000   	289.640000   	279.060000   
180131155740   71.000000   	289.690000   	278.990000   
180131155741   72.000000   	289.730000   	278.910000   
180131155742   73.000000   	289.760000   	278.850000   
180131155743   74.000000   	289.780000   	278.790000   
180131155744   75.000000   	289.800000   	278.720000   
180131155745   76.000000   	289.830000   	278.660000   
180131155746   77.000000   	289.860000   	278.600000   
180131155747   78.000000   	289.900000   	278.510000   
180131155748   79.000000   	289.950000   	278.440000   
180131155749   80.000000   	289.990000   	278.360000   
180131155750   81.000000   	290.020000   	278.270000   
180131155751   82.000000   	290.060000   	278.220000   
